@whitehatjunior,1396464674837721092,2021-05-23 13:54:58,"b'@realVishalJha Dear Vishal, we have unsubscribed you from any further notifications and calls and this will take ef\xe2\x80\xa6 https://t.co/Qgp9kFpeZ8'"
@whitehatjunior,1396464344318156806,2021-05-23 13:53:39,"b'@Saurabh12415817 Dear Saurabh, we have unsubscribed you from any further notifications and calls and this will take\xe2\x80\xa6 https://t.co/V9ToyXERuo'"
@whitehatjunior,1396423261718663170,2021-05-23 11:10:24,"b'We believe our academic counselor has got in touch with you and shared all the details. For any queries, please wri\xe2\x80\xa6 https://t.co/tMIgSWkMMR'"
@whitehatjunior,1396352704516018179,2021-05-23 06:30:02,b'Every outing you plan needs your math skill. You can use your time wisely if you use math. Calculate the need for f\xe2\x80\xa6 https://t.co/uPqIsHaLmK'
@whitehatjunior,1396083190784172032,2021-05-22 12:39:05,"b'The art of stand-up comedy, &amp; the science of coding have a striking commonality\xe2\x80\x93\xe2\x80\x98creativity\xe2\x80\x99!\nMeet Gaurav Kapoor, w\xe2\x80\xa6 https://t.co/cLICGGX8EQ'"
@whitehatjunior,1396081407265370115,2021-05-22 12:32:00,"b'@Saurabh12415817 Dear Saurabh, we regret this inconvenience caused to you and want to make things right. Please sha\xe2\x80\xa6 https://t.co/nBXp0RKEoI'"
@whitehatjunior,1396039906808397826,2021-05-22 09:47:05,b'Can you crack this? Comment below with your answer.\n\n#CreateWithMath #WhiteHatJr #MathSkills #Triangles #MathQuiz https://t.co/IMzMg49vcS'
@whitehatjunior,1395990916779757569,2021-05-22 06:32:25,"b'@juyal_nitin Dear Nitin, We are looking into this issue, and we would request you to allow us some time to get back to you on this.'"
@whitehatjunior,1395801342518587396,2021-05-21 17:59:07,"b'@AnanyaBhardwaj_ Dear Ananya, kindly elaborate on your concern via DM. You could also write to us at social@whiteha\xe2\x80\xa6 https://t.co/guKrInfRrk'"
@whitehatjunior,1395697222021369863,2021-05-21 11:05:23,b'WhiteHat Jr collaborates with https://t.co/zCP86Benmm to bolster its proprietary coding curriculum. Read more about\xe2\x80\xa6 https://t.co/sCJpNsuK22'
@whitehatjunior,1395696813965910019,2021-05-21 11:03:45,b'WhiteHat Jr synonymous with establishing the coding category in India forays into Music. Read more about the partne\xe2\x80\xa6 https://t.co/je6fLkprGl'
@whitehatjunior,1395680736036806656,2021-05-21 09:59:52,b'Congratulations to our #WallOfFameStar Arush Nath. This 12-year-old coding enthusiast from Haryana created an app t\xe2\x80\xa6 https://t.co/vE66RE4SDT'
@whitehatjunior,1395658017245335552,2021-05-21 08:29:36,b'This #MathTrivia may actually require no math at all. Can you crack this? Comment below with your answer.\xe2\x80\xa6 https://t.co/r9mcF7Ujkp'
@whitehatjunior,1395449534013067269,2021-05-20 18:41:09,"b'@Ananth_Sheel Dear Ananth, thank you for the feedback and your patience while we resolved your queries. Do let us k\xe2\x80\xa6 https://t.co/3Jtc5o4cIX'"
@whitehatjunior,1395392799273414656,2021-05-20 14:55:43,"b'@chowkidarAnup Dear Anup, we have unsubscribed you from any further notifications and calls and this will take effe\xe2\x80\xa6 https://t.co/TaReKsKiaV'"
@whitehatjunior,1395362926328877060,2021-05-20 12:57:00,"b""Here's a sneak peek into our exclusive session full of fun, brainy ideas. From discussing problems to generating so\xe2\x80\xa6 https://t.co/5GU4idZY9Y"""
@whitehatjunior,1395318393457184774,2021-05-20 10:00:03,"b'Meet 10-year-old Saanvi Nazre, who has created the \xe2\x80\x9cMy Vaccy\xe2\x80\x9d app that helps parents keep a tab on their child\xe2\x80\x99s va\xe2\x80\xa6 https://t.co/RCC4dS5FM2'"
@whitehatjunior,1395280643404091392,2021-05-20 07:30:03,"b'9-year-old Achinth BA created the Blood Nest, a blood donation app that helps in connecting donors and recipients.\xe2\x80\xa6 https://t.co/bU947u5Bam'"
@whitehatjunior,1395044334450319360,2021-05-19 15:51:02,"b'@gauravtuteja83 Dear Gaurav Tuteja, thank you for reaching out. One of our team members will connect with you short\xe2\x80\xa6 https://t.co/yd1PMYqbh7'"
